"alter_ID","ego_ID","alter_num","alter.sex","alter.age.cat","alter.rel","alter.nat","alter.res","alter.clo","alter.loan","alter.fam","alter.age"
13521,135,21,"Female","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",41
13522,135,22,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",35
13523,135,23,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",31
13524,135,24,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",44
13525,135,25,"Male","60+","Acquaintances","Italy","Italy",2,"No","No",89
13526,135,26,"Female","41-50","Acquaintances","Italy","Italy",3,"Yes","No",42
13527,135,27,"Female","60+","Acquaintances","Italy","Italy",1,"No","No",96
13528,135,28,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",43
13529,135,29,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",36
13530,135,30,"Female","41-50","Friends","Sri Lanka","Italy",3,"Yes","No",47
13531,135,31,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",39
13532,135,32,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",40
13533,135,33,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",33
13534,135,34,"Male","26-30","Friends","Sri Lanka","Italy",4,"No","No",29
13535,135,35,"Male","31-35","Friends","Sri Lanka","Other",5,"Yes","No",32
13536,135,36,"Male","31-35","Friends","Sri Lanka","Other",5,"Yes","No",32
13537,135,37,"Female","26-30","Friends","Other","Other",4,"No","No",27
13538,135,38,"Male","41-50","Acquaintances","Sri Lanka","Other",2,"No","No",50
13539,135,39,"Female","41-50","Acquaintances","Italy","Italy",2,"No","No",45
13540,135,40,"Male","26-30","Acquaintances","Other","Italy",3,"No","No",29
13541,135,41,"Male","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",35
13542,135,42,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",36
13543,135,43,"Male","51-60","Acquaintances","Italy","Italy",1,"No","No",57
13544,135,44,"Male","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",38
13545,135,45,"Male","36-40","Other family","Sri Lanka","Other",5,"Yes","Yes",37
13601,136,1,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",44
13602,136,2,"Male","18-25","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",21
13603,136,3,"Male","18-25","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",21
13604,136,4,"Male","18-25","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",21
13605,136,5,"Male","18-25","Other family","Sri Lanka","Other",5,"No","Yes",22
13606,136,6,"Male","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",48
13607,136,7,"Male","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",50
13608,136,8,"Male","41-50","Other family","Sri Lanka","Italy",4,"No","Yes",45
13609,136,9,"Male","31-35","Other family","Sri Lanka","Italy",3,"No","Yes",31
13610,136,10,"Male","51-60","Other family","Sri Lanka","Italy",5,"Yes","Yes",60
13611,136,11,"Female","26-30","Other family","Sri Lanka","Italy",4,"No","Yes",27
13612,136,12,"Male","18-25","Friends","Sri Lanka","Other",5,"No","No",21
13613,136,13,"Male","18-25","Friends","Sri Lanka","Italy",5,"Yes","No",18
13614,136,14,"Male","18-25","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",24
13615,136,15,"Male","18-25","Friends","Sri Lanka","Other",4,"Yes","No",25
13616,136,16,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",20
13617,136,17,"Female","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",20
13618,136,18,"Male","31-35","Friends","Sri Lanka","Sri Lanka",4,"No","No",34
13619,136,19,"Male","31-35","Friends","Sri Lanka","Sri Lanka",3,"No","No",35
13620,136,20,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",19
13621,136,21,"Male","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",28
13622,136,22,"Male","31-35","Friends","Sri Lanka","Italy",3,"No","No",34
13623,136,23,"Male","31-35","Acquaintances","Sri Lanka","Italy",2,"No","No",35
13624,136,24,"Male","26-30","Friends","Sri Lanka","Italy",3,"No","No",29
13625,136,25,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",39
13626,136,26,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",35
13627,136,27,"Male","36-40","Friends","Sri Lanka","Italy",4,"No","No",39
13628,136,28,"Male","36-40","Friends","Sri Lanka","Italy",4,"No","No",37
13629,136,29,"Male","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",28
13630,136,30,"Male","31-35","Acquaintances","Italy","Italy",3,"No","No",33
13631,136,31,"Male","31-35","Acquaintances","Italy","Italy",3,"No","No",31
13632,136,32,"Male","26-30","Acquaintances","Italy","Italy",4,"No","No",30
13633,136,33,"Female","26-30","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",28
13634,136,34,"Male","26-30","Friends","Sri Lanka","Other",5,"Yes","No",29
13635,136,35,"Female","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",30
13636,136,36,"Male","18-25","Friends","Sri Lanka","Other",5,"Yes","No",23
13637,136,37,"Male","26-30","Friends","Sri Lanka","Italy",4,"No","No",29
13638,136,38,"Male","26-30","Friends","Sri Lanka","Italy",4,"No","No",28
13639,136,39,"Male","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",28
13640,136,40,"Male","26-30","Friends","Sri Lanka","Italy",4,"No","No",29
13641,136,41,"Female","18-25","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",24
13642,136,42,"Male","18-25","Friends","Sri Lanka","Other",4,"No","No",20
13643,136,43,"Female","26-30","Friends","Sri Lanka","Other",4,"No","No",27
13644,136,44,"Male","26-30","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",28
13645,136,45,"Male","18-25","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",24
13801,138,1,"Male","18-25","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",22
13802,138,2,"Male","31-35","Friends","Other","Italy",5,"Yes","No",32
13803,138,3,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",33
13804,138,4,"Male","41-50","Friends","Sri Lanka","Other",5,"Yes","No",48
13805,138,5,"Male","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",57
13806,138,6,"Male","60+","Friends","Italy","Italy",5,"Yes","No",96
13807,138,7,"Male","51-60","Friends","Italy","Italy",4,"Yes","No",59
13808,138,8,"Male","18-25","Friends","Sri Lanka","Italy",5,"Yes","No",21
13809,138,9,"Male","31-35","Friends","Sri Lanka","Italy",4,"Yes","No",32
13810,138,10,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",36
13811,138,11,"Female","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",53
13812,138,12,"Male","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",56
13813,138,13,"Male","31-35","Friends","Sri Lanka","Italy",4,"Yes","No",33
13814,138,14,"Male","36-40","Friends","Italy","Italy",4,"No","No",37
13815,138,15,"Male","31-35","Friends","Italy","Italy",4,"Yes","No",31
13816,138,16,"Male","31-35","Friends","Italy","Italy",5,"Yes","No",31
13817,138,17,"Male","31-35","Friends","Other","Italy",4,"Yes","No",33
13818,138,18,"Male","51-60","Friends","Other","Italy",5,"Yes","No",53
13819,138,19,"Male","41-50","Friends","Other","Italy",4,"Yes","No",49
13820,138,20,"Female","26-30","Friends","Other","Italy",5,"Yes","No",29
13821,138,21,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",22
13822,138,22,"Male","51-60","Friends","Italy","Italy",5,"Yes","No",57
13823,138,23,"Male","51-60","Friends","Sri Lanka","Other",5,"Yes","No",52
13824,138,24,"Male","41-50","Friends","Sri Lanka","Other",5,"Yes","No",42
13825,138,25,"Female","36-40","Friends","Other","Other",5,"Yes","No",37
13826,138,26,"Male","41-50","Friends","Sri Lanka","Other",4,"Yes","No",46
13827,138,27,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",43
13828,138,28,"Female","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",36
13829,138,29,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",57
13830,138,30,"Male","26-30","Friends","Other","Other",4,"No","No",29
13831,138,31,"Male","36-40","Friends","Other","Italy",4,"Yes","No",37
13832,138,32,"Male","36-40","Friends","Other","Italy",4,"No","No",38
13833,138,33,"Female","41-50","Friends","Italy","Italy",5,"Yes","No",48
13834,138,34,"Female","41-50","Friends","Other","Italy",4,"No","No",43
13835,138,35,"Male","51-60","Friends","Other","Other",5,"No","No",55
13836,138,36,"Female","41-50","Friends","Italy","Italy",4,"No","No",46
13837,138,37,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",42
13838,138,38,"Female","36-40","Friends","Other","Other",5,"Yes","No",36
13839,138,39,"Male","51-60","Friends","Other","Other",4,"Yes","No",56
13840,138,40,"Male","41-50","Friends","Sri Lanka","Other",5,"Yes","No",48
13841,138,41,"Female","41-50","Friends","Other","Other",4,"Yes","No",48
13842,138,42,"Female","41-50","Friends","Sri Lanka","Other",5,"Yes","No",47
13843,138,43,"Female","41-50","Friends","Other","Other",4,"Yes","No",46
13844,138,44,"Male","41-50","Friends","Sri Lanka","Other",4,"Yes","No",45
13845,138,45,"Male","41-50","Friends","Italy","Italy",4,"Yes","No",42
13901,139,1,"Female","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",38
13902,139,2,"Male","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",47
13903,139,3,"Male","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",27
13904,139,4,"Male","26-30","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",30
13905,139,5,"Female","26-30","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",28
13906,139,6,"Male","26-30","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",27
13907,139,7,"Male","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",35
13908,139,8,"Male","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",32
13909,139,9,"Male","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",36
13910,139,10,"Male","26-30","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",27
13911,139,11,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",50
13912,139,12,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",50
13913,139,13,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",48
13914,139,14,"Female","41-50","Other family","Sri Lanka","Sri Lanka",5,"No","Yes",43
13915,139,15,"Female","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",42
13916,139,16,"Male","26-30","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",27
13917,139,17,"Male","51-60","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",59
13918,139,18,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",59
13919,139,19,"Male","18-25","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",25
13920,139,20,"Male","26-30","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",30
13921,139,21,"Male","41-50","Friends","Sri Lanka","Sri Lanka",3,"No","No",50
13922,139,22,"Male","18-25","Friends","Sri Lanka","Italy",4,"No","No",23
13923,139,23,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",25
13924,139,24,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",38
13925,139,25,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",38
13926,139,26,"Male","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",27
13927,139,27,"Female","18-25","Friends","Sri Lanka","Italy",5,"No","No",18
13928,139,28,"Male","18-25","Acquaintances","Sri Lanka","Italy",4,"Yes","No",23
13929,139,29,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",31
13930,139,30,"Male","18-25","Friends","Sri Lanka","Italy",4,"No","No",21
13931,139,31,"Female","26-30","Friends","Sri Lanka","Italy",4,"No","No",28
13932,139,32,"Male","18-25","Friends","Sri Lanka","Italy",4,"No","No",22
13933,139,33,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",21
13934,139,34,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",47
13935,139,35,"Male","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",26
13936,139,36,"Male","31-35","Friends","Sri Lanka","Italy",4,"No","No",35
13937,139,37,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",19
13938,139,38,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",39
13939,139,39,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",37
13940,139,40,"Male","26-30","Friends","Sri Lanka","Italy",4,"No","No",27
13941,139,41,"Male","51-60","Other family","Sri Lanka","Italy",3,"No","Yes",59
13942,139,42,"Female","36-40","Friends","Sri Lanka","Italy",4,"No","No",37
13943,139,43,"Male","18-25","Friends","Sri Lanka","Sri Lanka",4,"No","No",24
13944,139,44,"Male","31-35","Friends","Sri Lanka","Sri Lanka",4,"No","No",34
13945,139,45,"Male","31-35","Friends","Sri Lanka","Italy",4,"Yes","No",33
14001,140,1,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",46
14002,140,2,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",42
14003,140,3,"Male","36-40","Friends","Sri Lanka","Other",5,"Yes","No",37
14004,140,4,"Male","41-50","Friends","Sri Lanka","Other",5,"Yes","No",47
14005,140,5,"Male","36-40","Friends","Sri Lanka","Other",5,"Yes","No",40
14006,140,6,"Male","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",32
14007,140,7,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",42
14008,140,8,"Female","26-30","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",30
14009,140,9,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",34
14010,140,10,"Male","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",39
14011,140,11,"Male","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",39
14012,140,12,"Male","36-40","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",37
14013,140,13,"Male","31-35","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",34
14014,140,14,"Male","41-50","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",42
14015,140,15,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",45
14016,140,16,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",32
14017,140,17,"Male","41-50","Other family","Sri Lanka","Italy",5,"No","Yes",43
14018,140,18,"Female","31-35","Other family","Sri Lanka","Italy",5,"Yes","Yes",34
14019,140,19,"Female","36-40","Other family","Sri Lanka","Italy",5,"No","Yes",38
14020,140,20,"Male","31-35","Friends","Sri Lanka","Italy",4,"No","No",34
14021,140,21,"Male","26-30","Friends","Sri Lanka","Italy",4,"No","No",27
14022,140,22,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",49
14023,140,23,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",43
14024,140,24,"Male","31-35","Friends","Sri Lanka","Italy",3,"Yes","No",34
14025,140,25,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",44
14026,140,26,"Male","31-35","Friends","Sri Lanka","Italy",4,"Yes","No",33
14027,140,27,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",47
14028,140,28,"Male","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",38
14029,140,29,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"No","No",45
14030,140,30,"Male","41-50","Friends","Sri Lanka","Other",3,"No","No",48
14031,140,31,"Male","36-40","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",38
14032,140,32,"Male","51-60","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",54
14033,140,33,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",47
14034,140,34,"Male","51-60","Acquaintances","Sri Lanka","Sri Lanka",4,"No","No",60
14035,140,35,"Male","36-40","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",36
14036,140,36,"Male","60+","Acquaintances","Sri Lanka","Sri Lanka",2,"No","No",88
14037,140,37,"Male","41-50","Friends","Sri Lanka","Sri Lanka",2,"Yes","No",43
14038,140,38,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",46
14039,140,39,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"No","No",49
14040,140,40,"Male","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",33
14041,140,41,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",45
14042,140,42,"Female","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",35
14043,140,43,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",43
14044,140,44,"Male","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",37
14045,140,45,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",78
14101,141,1,"Female","41-50","Close family","Sri Lanka","Italy",NA,NA,"Yes",44
14102,141,2,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",54
14103,141,3,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",51
14104,141,4,"Female","18-25","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",25
14105,141,5,"Male","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",38
14106,141,6,"Male","36-40","Close family","Sri Lanka","Italy",NA,NA,"Yes",39
14107,141,7,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",34
14108,141,8,"Male","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",49
14109,141,9,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",46
14110,141,10,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",46
14111,141,11,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",42
14112,141,12,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",52
14113,141,13,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",49
14114,141,14,"Female","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",44
14115,141,15,"Male","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",33
14116,141,16,"Male","41-50","Friends","Sri Lanka","Other",5,"Yes","No",49
14117,141,17,"Male","31-35","Friends","Sri Lanka","Italy",4,"No","No",32
14118,141,18,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",47
14119,141,19,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",48
14120,141,20,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",33
14121,141,21,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",41
14122,141,22,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",42
14123,141,23,"Male","26-30","Friends","Italy","Italy",4,"No","No",29
14124,141,24,"Male","31-35","Friends","Italy","Italy",4,"No","No",31
14125,141,25,"Male","36-40","Friends","Italy","Italy",4,"No","No",39
14126,141,26,"Female","31-35","Friends","Other","Italy",5,"Yes","No",32
14127,141,27,"Male","31-35","Friends","Other","Italy",5,"No","No",33
14128,141,28,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",33
14129,141,29,"Female","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",47
14130,141,30,"Female","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",35
14131,141,31,"Male","31-35","Friends","Sri Lanka","Sri Lanka",5,"No","No",34
14132,141,32,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",59
14133,141,33,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",32
14134,141,34,"Female","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",31
14135,141,35,"Male","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",31
14136,141,36,"Male","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",33
14137,141,37,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",37
14138,141,38,"Female","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",49
14139,141,39,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",40
14140,141,40,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",44
14141,141,41,"Female","31-35","Friends","Sri Lanka","Italy",4,"Yes","No",34
14142,141,42,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",45
14143,141,43,"Male","31-35","Friends","Sri Lanka","Italy",5,"No","No",32
14144,141,44,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",33
14145,141,45,"Female","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",47
14201,142,1,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",42
14202,142,2,"Male","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",39
14203,142,3,"Male","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",71
14204,142,4,"Female","31-35","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",34
14205,142,5,"Male","36-40","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",38
14206,142,6,"Male","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",34
14207,142,7,"Male","31-35","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",32
14208,142,8,"Female","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",32
14209,142,9,"Female","51-60","Other family","Sri Lanka","Sri Lanka",5,"No","Yes",52
14210,142,10,"Male","36-40","Friends","Sri Lanka","Sri Lanka",NA,"Yes","No",39
14211,142,11,"Male","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",40
14212,142,12,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",42
14213,142,13,"Female","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",43
14214,142,14,"Male","41-50","Friends","Sri Lanka","Sri Lanka",3,"No","No",48
14215,142,15,"Male","36-40","Friends","Sri Lanka","Sri Lanka",4,"No","No",39
14216,142,16,"Male","36-40","Friends","Sri Lanka","Sri Lanka",3,"No","No",36
14217,142,17,"Male","41-50","Friends","Sri Lanka","Sri Lanka",3,"No","No",48
14218,142,18,"Male","51-60","Friends","Sri Lanka","Sri Lanka",3,"Yes","No",59
14219,142,19,"Male","51-60","Friends","Sri Lanka","Sri Lanka",3,"No","No",59
14220,142,20,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",47
14221,142,21,"Male","51-60","Friends","Sri Lanka","Other",4,"Yes","No",54
14222,142,22,"Male","51-60","Friends","Sri Lanka","Other",5,"Yes","No",56
14223,142,23,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",52
14224,142,24,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",40
14225,142,25,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",39
14226,142,26,"Female","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",58
14227,142,27,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",49
14228,142,28,"Female","51-60","Friends","Sri Lanka","Italy",4,"Yes","No",53
14229,142,29,"Female","41-50","Friends","Sri Lanka","Italy",3,"No","No",47
14230,142,30,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",47
14231,142,31,"Female","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",46
14232,142,32,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",49
14233,142,33,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",49
14234,142,34,"Female","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",48
14235,142,35,"Male","51-60","Friends","Sri Lanka","Italy",4,"Yes","No",55
14236,142,36,"Male","51-60","Friends","Sri Lanka","Italy",3,"No","No",56
14237,142,37,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",45
14238,142,38,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",42
14239,142,39,"Female","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",40
14240,142,40,"Female","60+","Acquaintances","Italy","Italy",2,"No","No",92
14241,142,41,"Male","41-50","Friends","Italy","Italy",3,"No","No",46
14242,142,42,"Female","41-50","Friends","Italy","Italy",3,"No","No",48
14243,142,43,"Male","36-40","Friends","Sri Lanka","Italy",3,"Yes","No",36
14244,142,44,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",44
14245,142,45,"Male","36-40","Friends","Sri Lanka","Italy",3,"No","No",38
14401,144,1,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",45
14402,144,2,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",59
14403,144,3,"Female","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",49
14404,144,4,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",44
14405,144,5,"Female","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",49
14406,144,6,"Male","60+","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",78
14407,144,7,"Female","60+","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",77
14408,144,8,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",53
14409,144,9,"Female","60+","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",96
14410,144,10,"Male","51-60","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",56
14411,144,11,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",57
14412,144,12,"Female","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",60
14413,144,13,"Male","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",84
14414,144,14,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",46
14415,144,15,"Male","60+","Friends","Sri Lanka","Italy",4,"No","No",85
14416,144,16,"Male","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",58
14417,144,17,"Female","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",52
14418,144,18,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",46
14419,144,19,"Male","36-40","Friends","Sri Lanka","Italy",4,"No","No",38
14420,144,20,"Male","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",62
14421,144,21,"Female","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",56
14422,144,22,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",59
14423,144,23,"Female","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",51
14424,144,24,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",51
14425,144,25,"Female","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",45
14426,144,26,"Male","41-50","Friends","Italy","Italy",4,"Yes","No",50
14427,144,27,"Female","41-50","Friends","Italy","Italy",4,"Yes","No",48
14428,144,28,"Female","60+","Friends","Italy","Italy",4,"Yes","No",90
14429,144,29,"Male","60+","Friends","Italy","Italy",4,"Yes","No",89
